Date,Price,Open,High,Low,Vol,Change
19-Oct-01,253.17,251.06,253.8,245.24,-,0.84%
18-Oct-01,251.06,251.7,255.22,248.08,-,-0.22%
17-Oct-01,251.61,245.57,258.95,245.57,-,3.48%
16-Oct-01,243.15,232.13,246.48,231.48,-,5.02%
15-Oct-01,231.52,232.97,232.97,229.53,-,-0.62%
12-Oct-01,232.97,231.59,234.35,227.31,-,0.07%
11-Oct-01,232.81,226.33,235.49,226.33,-,3.91%
10-Oct-01,224.06,213.52,224.76,213.52,-,4.94%
9-Oct-01,213.52,212.04,215.62,210.22,-,-0.63%
5-Oct-01,214.87,206.57,217.17,201.89,-,3.93%
4-Oct-01,206.75,214.64,218.63,203.99,-,-3.64%
3-Oct-01,214.55,229.55,229.55,213.56,-,-7.02%
2-Oct-01,230.76,239.42,240.03,229.06,-,-4.34%
1-Oct-01,241.24,241.87,244.96,241.04,-,-0.95%
28-Sep-01,243.55,248.92,251.82,243.21,-,-2.02%
27-Sep-01,248.58,244.69,248.58,242.85,-,1.61%
26-Sep-01,244.65,244.43,248.78,241.05,-,0.30%
25-Sep-01,243.92,247.26,249.39,243.26,-,-1.35%
24-Sep-01,247.26,239.64,250.41,239.64,-,3.24%
21-Sep-01,239.5,236.33,239.66,234.5,-,-1.11%
20-Sep-01,242.2,251.46,251.46,240.38,-,-4.07%
19-Sep-01,252.47,268.43,272.74,250.4,-,-6.01%
18-Sep-01,268.6,267.85,271.55,265.07,-,0.38%
17-Sep-01,267.57,265.41,275.89,265.41,-,0.58%
14-Sep-01,266.03,263.96,266.22,248.04,-,0.35%
13-Sep-01,265.09,270.84,281.78,261.95,-,-2.66%
11-Sep-01,272.34,286.76,286.76,270.9,-,-5.18%
10-Sep-01,287.21,299.53,299.53,287.14,-,-4.30%
7-Sep-01,300.1,306.47,306.47,298.48,-,-2.23%
6-Sep-01,306.95,312.57,312.57,306.14,-,-2.04%
5-Sep-01,313.33,314.77,315.13,311.36,-,-0.46%
4-Sep-01,314.77,319.54,321.55,314.23,-,-1.32%
3-Sep-01,318.97,319.89,320.46,318.38,-,-0.29%
31-Aug-01,319.89,317.74,320.47,316.62,-,0.44%
30-Aug-01,318.5,324.23,329.25,317.1,-,-2.11%
29-Aug-01,325.35,322.85,328.09,321.84,-,1.02%
28-Aug-01,322.06,316.01,322.14,316.01,-,2.23%
27-Aug-01,315.05,316.59,316.98,312.81,-,-0.49%
24-Aug-01,316.59,317.61,318.57,311.78,-,-0.85%
23-Aug-01,319.3,328.94,329.69,319.19,-,-2.76%
22-Aug-01,328.37,308.44,329.9,308.44,-,8.16%
21-Aug-01,303.6,312.25,313.05,302.99,-,-3.47%
17-Aug-01,314.5,332.49,333.05,313.99,-,-6.05%
16-Aug-01,334.74,326.39,337.01,326.39,-,2.41%
15-Aug-01,326.85,317.16,327.99,316.6,-,3.24%
14-Aug-01,316.6,326.94,326.94,314.48,-,-3.12%
13-Aug-01,326.8,331.5,331.65,324.4,-,-1.42%
10-Aug-01,331.51,326.43,333,321.97,-,1.56%
9-Aug-01,326.43,319.89,326.83,319.87,-,2.28%
8-Aug-01,319.14,307.89,320.04,307.89,-,3.88%
7-Aug-01,307.21,302.13,309.28,302.13,-,1.62%
6-Aug-01,302.31,311.88,312.04,300.96,-,-3.24%
3-Aug-01,312.44,314.81,318.54,311,-,-0.13%
2-Aug-01,312.84,307.81,317.67,307.81,-,1.88%
1-Aug-01,307.08,320.03,320.06,302.15,-,-4.27%
31-Jul-01,320.79,319.85,325.28,319.62,-,0.29%
30-Jul-01,319.85,326.74,334.14,319.39,-,-0.91%
27-Jul-01,322.8,320.39,323.06,317.92,-,0.22%
26-Jul-01,322.08,328,328,320.58,-,-2.48%
25-Jul-01,330.26,319.75,330.26,315.84,-,1.38%
24-Jul-01,325.77,337.69,339.02,322.95,-,-3.53%
23-Jul-01,337.69,337.12,345.78,335.89,-,1.07%
20-Jul-01,334.11,322.04,334.11,322.04,-,4.48%
19-Jul-01,319.79,325.81,326.56,315.92,-,-1.68%
18-Jul-01,325.25,338.55,341.64,324.63,-,-4.25%
17-Jul-01,339.67,327.73,343.17,327.73,-,4.85%
16-Jul-01,323.96,327.39,331.32,320.23,-,-1.56%
13-Jul-01,329.08,315.03,332.42,308.35,-,5.59%
12-Jul-01,311.65,335.59,335.59,293.23,-,-8.17%
11-Jul-01,339.36,345.05,345.05,320.12,-,-2.23%
10-Jul-01,347.11,370.56,370.56,346.28,-,-6.14%
6-Jul-01,369.81,372.74,373.95,363.24,-,-0.79%
5-Jul-01,372.74,387.09,391.28,372.49,-,-3.43%
4-Jul-01,385.96,389.11,389.11,384.98,-,-0.81%
3-Jul-01,389.11,406.16,408.21,387.5,-,-4.20%
2-Jul-01,406.16,402.23,406.37,400.12,-,0.97%
29-Jun-01,402.25,408.95,408.95,400.49,-,-1.80%
28-Jun-01,409.64,417.16,419.84,408.37,-,-1.80%
27-Jun-01,417.16,420.52,420.97,416.3,-,-0.80%
26-Jun-01,420.53,425.14,425.14,419.63,-,-1.24%
25-Jun-01,425.81,417.47,426.01,417.02,-,2.44%
22-Jun-01,415.67,423.76,423.9,414.91,-,-1.91%
21-Jun-01,423.76,418.79,425.65,418.79,-,1.00%
20-Jun-01,419.55,417.5,423.13,416.74,-,0.35%
19-Jun-01,418.08,435.07,435.07,415.35,-,-4.60%
15-Jun-01,438.22,438.13,438.22,431.24,-,-0.11%
14-Jun-01,438.72,444.85,444.94,438.47,-,-1.58%
13-Jun-01,445.75,449.87,455.32,445.33,-,-0.99%
12-Jun-01,450.21,444.12,451.23,441.4,-,1.05%
11-Jun-01,445.51,451.4,453.13,444.14,-,-1.30%
8-Jun-01,451.4,451.67,454.92,446.47,-,0.09%
7-Jun-01,450.98,438.74,451.59,435.55,-,2.68%
6-Jun-01,439.19,443.35,444.78,437.3,-,-0.84%
5-Jun-01,442.9,444.18,450.78,441.99,-,-0.19%
4-Jun-01,443.73,437.15,443.93,437.15,-,1.82%
1-Jun-01,435.8,438.77,438.77,429.93,-,-0.78%
31-May-01,439.22,428.37,439.22,428.37,-,2.64%
30-May-01,427.92,430.44,430.44,425.95,-,-0.53%
29-May-01,430.21,436.68,436.68,429.62,-,-1.48%
28-May-01,436.68,440.73,440.77,434.49,-,-0.92%
24-May-01,440.73,440.73,444.59,438.93,-,0.01%
23-May-01,440.68,436.84,441.36,430.41,-,0.89%
22-May-01,436.8,436.16,440.4,434.25,-,0.31%
21-May-01,435.47,428.13,435.47,428.13,-,1.73%
18-May-01,428.05,433.76,435.02,427.36,-,-1.01%
17-May-01,432.41,429.72,439.02,429.3,-,0.63%
16-May-01,429.72,419.91,430.9,419.91,-,2.56%
15-May-01,419.01,416.5,422.7,416.49,-,0.82%
14-May-01,415.6,415.21,418.71,412.89,-,-0.91%
11-May-01,419.43,429.71,429.71,417.35,-,-2.70%
10-May-01,431.09,431.73,434.32,427.94,-,-0.04%
9-May-01,431.28,429.93,432.02,425.11,-,0.52%
8-May-01,429.03,444.09,445.23,427.77,-,-3.39%
7-May-01,444.09,443.63,449.73,443.52,-,0.41%
4-May-01,442.28,431.18,443.22,427.48,-,2.57%
3-May-01,431.18,433.4,434.59,424.44,-,-0.51%
2-May-01,433.4,435.63,436.21,430.19,-,-0.51%
30-Apr-01,435.63,449.36,450.9,434.49,-,-3.06%
27-Apr-01,449.36,439.22,449.5,438.77,-,2.73%
26-Apr-01,437.42,426.7,437.83,426.14,-,3.95%
25-Apr-01,420.78,418.94,420.78,411.68,-,0.11%
24-Apr-01,420.32,413.6,424.09,413.6,-,2.14%
23-Apr-01,411.53,418.83,420.21,408.59,-,-2.05%
20-Apr-01,420.16,446.93,446.93,419.52,-,-6.27%
19-Apr-01,448.28,467.29,467.29,446.91,-,-4.04%
18-Apr-01,467.15,448.74,468.7,448.74,-,4.22%
17-Apr-01,448.24,444.27,448.59,444.27,-,0.89%
16-Apr-01,444.27,454.36,454.36,442.73,-,-2.61%
11-Apr-01,456.16,463.67,465.9,455.18,-,-1.48%
10-Apr-01,462.99,463.68,470.24,462.92,-,0.00%
9-Apr-01,463,452.94,463.39,452.94,-,2.22%
6-Apr-01,452.94,447.9,453.48,447.9,-,0.92%
5-Apr-01,448.8,432.38,450.29,432.38,-,4.12%
4-Apr-01,431.03,433.09,437.55,427.99,-,-0.37%
3-Apr-01,432.64,442,442,430.01,-,-2.52%
30-Mar-01,443.81,443.38,446.53,437.9,-,0.10%
29-Mar-01,443.38,453.66,456.38,443.38,-,-2.33%
28-Mar-01,453.97,461.37,461.37,451.74,-,-1.34%
27-Mar-01,460.12,449.69,465.44,446.88,-,1.94%
26-Mar-01,451.38,437.58,452.17,436.26,-,5.16%
23-Mar-01,429.25,406.17,429.25,400.37,-,6.22%
22-Mar-01,404.12,428.08,428.08,396.2,-,-5.60%
21-Mar-01,428.08,433.46,436.27,426.34,-,-0.83%
20-Mar-01,431.65,438.54,448.91,430.57,-,-0.64%
19-Mar-01,434.41,445.28,446.15,431.85,-,-1.94%
16-Mar-01,442.99,451.58,451.58,439.42,-,-1.90%
15-Mar-01,451.58,450.16,456.3,445.18,-,0.44%
14-Mar-01,449.6,460.58,461.15,446.87,-,-3.09%
13-Mar-01,463.92,465.91,469.4,460.88,-,-0.45%
12-Mar-01,466.02,476.83,476.83,465.55,-,-2.36%
9-Mar-01,477.29,476.4,477.29,469.29,-,-0.05%
8-Mar-01,477.52,478.56,478.91,469.08,-,-0.31%
7-Mar-01,479.02,476.31,480.96,475.19,-,0.57%
6-Mar-01,476.31,487.26,490.31,475.93,-,-1.83%
5-Mar-01,485.17,458.98,485.17,458.98,-,8.10%
2-Mar-01,448.81,439.39,449.91,433.48,-,2.10%
1-Mar-01,439.6,435.29,441.95,429.2,-,0.86%
28-Feb-01,435.85,447.08,449.33,429.53,-,-2.36%
27-Feb-01,446.38,455.55,455.55,445.33,-,-1.92%
26-Feb-01,455.13,460.41,461.46,454.34,-,-1.15%
23-Feb-01,460.41,459.22,460.56,452.54,-,0.15%
22-Feb-01,459.71,451.3,459.71,448.34,-,2.13%
21-Feb-01,450.14,467.03,467.36,448.55,-,-4.22%
20-Feb-01,469.99,485.26,485.72,468.61,-,-3.15%
19-Feb-01,485.26,483.15,485.26,481.43,-,0.44%
16-Feb-01,483.15,494.65,494.65,482.78,-,-2.21%
15-Feb-01,494.09,494.58,497.14,493.1,-,-0.17%
14-Feb-01,494.92,500.5,500.5,493.54,-,-1.18%
13-Feb-01,500.84,507.09,507.89,500.84,-,-1.17%
12-Feb-01,506.79,504.24,510.12,504.03,-,0.46%
9-Feb-01,504.46,511.31,511.31,504.26,-,-1.06%
8-Feb-01,509.85,505.25,509.85,503.21,-,1.18%
7-Feb-01,503.92,511.54,511.54,502.58,-,-1.73%
6-Feb-01,512.79,511.19,514.46,510.53,-,0.42%
5-Feb-01,510.63,517.39,517.78,508.49,-,-1.38%
2-Feb-01,517.79,527.59,529.38,515.46,-,-1.93%
1-Feb-01,528,532.34,534.02,527.44,-,-0.90%
31-Jan-01,532.8,531.5,535.97,531.43,-,0.24%
30-Jan-01,531.5,530.29,534.72,530.06,-,0.23%
29-Jan-01,530.29,524.63,530.29,519.26,-,0.97%
26-Jan-01,525.19,527.19,527.67,524.27,-,-0.38%
25-Jan-01,527.19,532.88,533.18,526.05,-,-1.07%
24-Jan-01,532.88,538.89,538.89,528.97,-,-1.17%
23-Jan-01,539.2,528.96,540.16,528.8,-,2.17%
22-Jan-01,527.73,526.46,530.33,524.49,-,0.18%
19-Jan-01,526.8,524.89,527.52,521.98,-,0.47%
18-Jan-01,524.33,510.86,525.03,510.37,-,2.69%
17-Jan-01,510.58,505.84,514.29,505.84,-,1.48%
16-Jan-01,503.15,503.46,504.93,501.6,-,-0.07%
15-Jan-01,503.48,499.55,503.48,498.3,-,0.79%
12-Jan-01,499.55,501.99,506.96,498.46,-,-0.40%
11-Jan-01,501.54,495.29,507.93,495.12,-,1.43%
10-Jan-01,494.45,491.89,498.48,485.3,-,0.41%
9-Jan-01,492.45,467.66,494.79,466.64,-,5.68%
8-Jan-01,465.98,464.08,466.25,462.32,-,0.41%
5-Jan-01,464.08,460.67,468.14,460.67,-,0.99%
4-Jan-01,459.55,449.31,460.92,449.31,-,2.37%
3-Jan-01,448.89,419.57,448.89,419.57,-,7.21%
2-Jan-01,418.7,418.51,423.76,417.9,-,0.46%
28-Dec-00,416.77,419.97,420.25,415.42,-,-0.76%
27-Dec-00,419.97,421.08,423.09,417.43,-,-0.02%
26-Dec-00,420.06,421.53,421.53,418.95,-,-0.07%
22-Dec-00,420.37,416.06,423.97,416.04,-,1.04%
21-Dec-00,416.06,405.46,416.06,405.46,-,2.81%
20-Dec-00,404.68,411.65,411.65,402.05,-,-1.81%
19-Dec-00,412.13,406.63,413.26,406.63,-,1.35%
18-Dec-00,406.63,406.3,411.6,405.81,-,0.37%
15-Dec-00,405.15,409.17,409.17,400.48,-,-1.09%
14-Dec-00,409.6,416.18,417.55,408.59,-,-1.57%
13-Dec-00,416.15,421.59,423.06,415.79,-,-1.15%
12-Dec-00,421.01,417.68,421.01,416.06,-,0.94%
11-Dec-00,417.1,411.45,417.1,411.45,-,1.42%
7-Dec-00,411.27,410.43,413.33,408.09,-,0.20%
6-Dec-00,410.43,413.67,418.99,409.03,-,-0.78%
5-Dec-00,413.67,401.05,414.23,400.47,-,3.52%
4-Dec-00,399.59,402.31,402.41,398.51,-,-0.68%
1-Dec-00,402.33,399.49,405.38,399.49,-,0.71%
30-Nov-00,399.49,409.48,409.48,396.57,-,-2.71%
29-Nov-00,410.63,406.69,413.66,406.69,-,1.02%
28-Nov-00,406.49,418.02,418.02,406.24,-,-2.76%
27-Nov-00,418.02,419.22,424.22,417.03,-,-0.01%
24-Nov-00,418.07,414.95,419.13,414.95,-,0.82%
23-Nov-00,414.68,413.84,414.68,413.74,-,0.20%
22-Nov-00,413.84,425.66,425.66,412.49,-,-2.73%
21-Nov-00,425.44,426.26,426.26,423.57,-,-0.19%
20-Nov-00,426.26,424.4,426.67,420.52,-,0.44%
17-Nov-00,424.4,431.72,431.72,421.33,-,-1.83%
16-Nov-00,432.3,436.89,437.51,429.95,-,-1.05%
15-Nov-00,436.89,442.42,443,436.26,-,-1.25%
14-Nov-00,442.42,442.74,447.02,440.91,-,0.39%
13-Nov-00,440.69,434.5,441.08,429.49,-,1.42%
10-Nov-00,434.5,430.01,435.35,430.01,-,1.23%
9-Nov-00,429.23,424.79,429.23,422.11,-,1.05%
8-Nov-00,424.79,432.29,433.6,422.68,-,-1.75%
7-Nov-00,432.36,427.65,432.36,423.09,-,1.06%
3-Nov-00,427.81,436.75,437.47,426.27,-,-2.05%
2-Nov-00,436.75,429.76,438.95,429.2,-,1.36%
1-Nov-00,430.9,440.86,440.86,428.07,-,-2.27%
31-Oct-00,440.9,433.25,440.9,433.25,-,1.77%
30-Oct-00,433.25,435.61,437.7,432.89,-,-0.81%
27-Oct-00,436.77,413.2,436.77,413.2,-,5.85%
26-Oct-00,412.62,398.28,412.62,398.28,-,4.05%
25-Oct-00,396.55,414.5,414.5,396.39,-,-4.33%
24-Oct-00,414.5,415.2,419.93,413.82,-,-0.17%
23-Oct-00,415.2,424.92,427.15,414.13,-,-2.34%
20-Oct-00,425.13,432.14,432.26,424.58,-,-1.64%
19-Oct-00,432.24,414.84,432.24,414.84,-,4.33%
18-Oct-00,414.29,418.48,418.48,408.09,-,-1.14%
17-Oct-00,419.06,436.9,436.9,419.06,-,-4.08%
13-Oct-00,436.9,434.93,436.9,428.88,-,0.42%
12-Oct-00,435.09,443.65,445.75,433.63,-,-1.67%
11-Oct-00,442.49,449.09,451.97,441.91,-,-1.47%
10-Oct-00,449.09,455.37,455.37,447.2,-,-1.54%
9-Oct-00,456.12,465.08,465.08,454.2,-,-1.91%
6-Oct-00,464.98,472.54,473.66,464.39,-,-1.56%
5-Oct-00,472.34,476.45,476.61,470.21,-,-0.93%
4-Oct-00,476.77,473.94,476.77,473.09,-,0.60%
3-Oct-00,473.94,475.26,479.68,473.23,-,-0.28%
2-Oct-00,475.26,475.4,480.18,474,-,-0.03%
29-Sep-00,475.42,476.99,477.69,473.49,-,-0.43%
28-Sep-00,477.48,473.25,478.62,471.27,-,0.93%
27-Sep-00,473.09,475.77,477.45,472.69,-,-0.56%
26-Sep-00,475.77,483.97,483.97,474.87,-,-1.69%
25-Sep-00,483.97,484.5,487.44,483.04,-,0.09%
22-Sep-00,483.52,476.8,483.75,474.89,-,1.37%
21-Sep-00,476.99,475.63,477.26,473.86,-,0.30%
20-Sep-00,475.55,479.79,480.78,473.43,-,-0.98%
19-Sep-00,480.28,478.37,480.28,472.85,-,0.30%
18-Sep-00,478.86,487.9,487.9,478.83,-,-1.85%
15-Sep-00,487.9,489.66,491.14,487.86,-,-0.46%
14-Sep-00,490.15,484.6,491.73,484.51,-,1.16%
13-Sep-00,484.54,484.54,484.54,480.66,-,-0.02%
12-Sep-00,484.64,487.07,489.17,482.95,-,-0.50%
11-Sep-00,487.07,487.45,488.26,485.08,-,-0.28%
8-Sep-00,488.43,497.3,497.39,487.67,-,-1.79%
7-Sep-00,497.31,496.26,498.55,494.21,-,0.21%
6-Sep-00,496.26,495.62,497.35,493.47,-,0.13%
5-Sep-00,495.62,500.99,500.99,494.23,-,-1.03%
4-Sep-00,500.8,496.11,500.8,494.69,-,0.88%
1-Sep-00,496.41,474.96,498.63,474.96,-,4.58%
31-Aug-00,474.66,476.94,478.81,474.66,-,-0.27%
30-Aug-00,475.96,473.32,476.02,469.15,-,0.63%
29-Aug-00,472.99,474.82,475.57,471.63,-,-0.49%
28-Aug-00,475.31,475.67,477.77,472.96,-,0.01%
25-Aug-00,475.24,471.49,475.29,471,-,1.01%
24-Aug-00,470.51,467.58,471.47,465.67,-,0.61%
23-Aug-00,467.64,460.41,468.35,456.87,-,1.62%
22-Aug-00,460.19,462.28,465.72,459.29,-,-0.66%
18-Aug-00,463.26,474.87,475.2,461.56,-,-2.90%
17-Aug-00,477.09,473.96,478.3,472.4,-,0.80%
16-Aug-00,473.31,478.45,483.94,471.76,-,-1.18%
15-Aug-00,478.94,489.06,490.04,478.25,-,-1.97%
14-Aug-00,488.57,491.99,492.51,487.38,-,-0.70%
11-Aug-00,491.99,493.23,493.23,487.22,-,-0.25%
10-Aug-00,493.23,496.95,503.09,491.44,-,-0.65%
9-Aug-00,496.46,495.07,500.92,493.35,-,0.38%
8-Aug-00,494.59,491.74,495.12,491.69,-,0.78%
7-Aug-00,490.77,486.26,491.4,486.26,-,0.93%
4-Aug-00,486.26,485.3,489.38,483.8,-,0.28%
3-Aug-00,484.92,488.66,488.66,481.58,-,-0.80%
2-Aug-00,488.85,488.84,490.45,486.85,-,0.00%
1-Aug-00,488.84,502.01,502.01,488.12,-,-2.62%
31-Jul-00,502.01,497.38,502.5,493.44,-,1.01%
28-Jul-00,497,509.61,509.61,495.73,-,-2.29%
27-Jul-00,508.64,515.13,515.35,507.31,-,-1.17%
26-Jul-00,514.64,517.44,519.96,511.93,-,-0.54%
25-Jul-00,517.44,519.16,519.86,513.69,-,-0.14%
24-Jul-00,518.18,519.97,525.98,515.97,-,-0.34%
21-Jul-00,519.97,528.53,531.35,517.95,-,-1.62%
20-Jul-00,528.53,524.93,531.02,524.93,-,0.78%
19-Jul-00,524.44,529.72,531.02,521.89,-,-1.00%
18-Jul-00,529.72,537.38,537.38,527.52,-,-1.91%
17-Jul-00,540.05,545.54,546.9,539.38,-,-1.03%
14-Jul-00,545.68,536.11,546.14,536.11,-,1.79%
13-Jul-00,536.11,544.85,546.56,536.06,-,-1.59%
12-Jul-00,544.79,535.87,544.79,535.87,-,1.68%
11-Jul-00,535.78,532.85,540.33,532.37,-,0.37%
10-Jul-00,533.83,534.62,534.69,530.19,-,-0.13%
7-Jul-00,534.51,531.62,538.3,531.62,-,0.67%
6-Jul-00,530.95,522.8,531.48,520.14,-,1.60%
5-Jul-00,522.58,520.22,523.16,517.16,-,0.41%
4-Jul-00,520.44,517.9,521.56,513.9,-,1.27%
3-Jul-00,513.9,496.9,514.94,496.9,-,3.42%
30-Jun-00,496.9,488.53,496.93,484.22,-,2.00%
29-Jun-00,487.18,487.04,488.05,480.77,-,0.12%
28-Jun-00,486.61,475.89,490.91,475.89,-,2.25%
27-Jun-00,475.89,469.19,479.56,468.01,-,-0.03%
23-Jun-00,476.03,478.16,480.48,473.57,-,-0.50%
22-Jun-00,478.42,484.99,488.39,478.37,-,-1.31%
21-Jun-00,484.77,480.51,484.77,475.2,-,0.20%
20-Jun-00,483.82,485.78,486.03,478.76,-,-0.33%
16-Jun-00,485.4,498.98,498.98,485.4,-,-3.02%
15-Jun-00,500.52,500.85,502.18,499.01,-,-0.33%
14-Jun-00,502.2,500.35,506.51,500.35,-,0.58%
13-Jun-00,499.32,488.22,499.82,488.22,-,2.27%
12-Jun-00,488.22,488.22,492.61,486.31,-,-0.38%
9-Jun-00,490.07,488.04,492.36,487.95,-,0.46%
8-Jun-00,487.84,495.1,495.85,486.21,-,-0.65%
7-Jun-00,491.04,484.67,492.02,477.79,-,1.27%
6-Jun-00,484.87,493.94,496.1,483.69,-,-2.11%
5-Jun-00,495.3,500.01,503.39,493.14,-,-1.21%
2-Jun-00,501.37,473.08,501.37,473.08,-,6.05%
1-Jun-00,472.76,464.61,473.8,464.61,-,1.82%
31-May-00,464.3,472.53,474.09,463.05,-,-1.77%
30-May-00,472.69,456.3,474.57,456.3,-,3.65%
29-May-00,456.04,459.98,463.6,452.8,-,-0.36%
26-May-00,457.67,445.6,457.67,445.6,-,2.71%
24-May-00,445.6,427.48,447.56,427.48,-,4.57%
23-May-00,426.12,429.43,435.58,425.88,-,-0.86%
22-May-00,429.82,427.66,429.82,413.22,-,0.98%
19-May-00,425.63,454.66,454.66,419.7,-,-6.38%
18-May-00,454.66,462.15,462.46,453.87,-,-1.48%
17-May-00,461.48,474.79,476.82,459.99,-,-2.24%
16-May-00,472.07,475.33,476.57,465.63,-,-0.02%
15-May-00,472.18,460.48,472.18,459.08,-,2.62%
12-May-00,460.13,457.39,464.45,455.45,-,0.60%
11-May-00,457.39,458.24,461,453.15,-,-0.10%
10-May-00,457.86,483.28,483.28,454.91,-,-5.36%
9-May-00,483.77,475.91,484.26,475.91,-,1.70%
8-May-00,475.7,486.77,487.25,475.32,-,-2.41%
5-May-00,487.44,492.61,494.2,486.1,-,-1.08%
4-May-00,492.78,493.86,494.21,487.58,-,0.19%
3-May-00,491.87,510.95,510.95,487.93,-,-3.75%
2-May-00,511.03,509.94,520.14,509.17,-,0.30%
28-Apr-00,509.51,505.89,513.53,505.89,-,0.72%
27-Apr-00,505.89,511.05,511.05,501.26,-,-1.58%
26-Apr-00,514.01,515.69,520.74,512.63,-,-0.33%
25-Apr-00,515.69,505.64,516.77,505.64,-,1.99%
24-Apr-00,505.61,507.56,507.77,500.72,-,-0.64%
19-Apr-00,508.88,517.05,518.38,505.44,-,-1.63%
18-Apr-00,517.3,509.44,517.55,506.91,-,1.64%
17-Apr-00,508.93,508.63,512.98,497.49,-,-0.07%
14-Apr-00,509.28,540.65,540.65,507.3,-,-6.03%
13-Apr-00,541.98,553.88,555.21,539.7,-,-2.06%
12-Apr-00,553.37,559.74,562.69,552.3,-,-1.02%
11-Apr-00,559.08,567.41,567.41,557.35,-,-1.46%
10-Apr-00,567.36,577.65,578.37,565.12,-,-1.43%
7-Apr-00,575.59,561.49,575.84,560.83,-,2.87%
6-Apr-00,559.51,548.4,562.02,548.4,-,2.05%
5-Apr-00,548.27,557.67,557.67,547.28,-,-1.74%
4-Apr-00,558,566.46,570.85,540.1,-,-1.43%
3-Apr-00,566.08,569.04,569.23,556.63,-,-0.56%
31-Mar-00,569.24,576.68,582.9,566.73,-,-1.26%
30-Mar-00,576.53,582.88,582.88,571.8,-,-1.18%
29-Mar-00,583.42,589.81,592.11,582.15,-,-0.94%
28-Mar-00,588.93,603.27,603.73,588.73,-,-2.38%
27-Mar-00,603.27,608.71,610.08,601.21,-,-0.78%
24-Mar-00,607.99,605.83,612.32,605.2,-,0.44%
23-Mar-00,605.35,597.66,607.54,594.96,-,1.29%
22-Mar-00,597.66,595.08,598.35,592.02,-,0.68%
21-Mar-00,593.65,603.88,603.88,590.98,-,-1.46%
20-Mar-00,602.45,609.93,610.29,596.91,-,-0.61%
17-Mar-00,606.17,617.22,617.93,603.96,-,-1.75%
16-Mar-00,616.99,606.13,616.99,606.13,-,1.79%
15-Mar-00,606.13,608.36,608.36,601.63,-,-0.48%
14-Mar-00,609.08,606.83,612.04,606.83,-,0.41%
13-Mar-00,606.58,609.36,609.42,597.94,-,-0.56%
10-Mar-00,609.98,618.3,618.95,608.56,-,-1.32%
9-Mar-00,618.17,617.92,620.82,615.91,-,0.16%
8-Mar-00,617.2,617.78,621.3,614.87,-,-0.09%
7-Mar-00,617.78,630.49,632.99,614.08,-,-2.02%
6-Mar-00,630.49,647.18,648.61,630.49,-,-2.29%
3-Mar-00,645.29,639.66,647.77,639.66,-,0.93%
2-Mar-00,639.37,627.3,639.37,627.3,-,1.91%
1-Mar-00,627.41,631.76,634.68,625.44,-,-0.67%
29-Feb-00,631.64,634.79,638.64,630.7,-,-0.47%
28-Feb-00,634.6,636.19,636.23,629.64,-,-0.28%
25-Feb-00,636.39,636.93,639.65,633.49,-,0.03%
24-Feb-00,636.22,627.16,636.51,625.53,-,1.52%
23-Feb-00,626.69,621.67,628.87,619.3,-,0.84%
22-Feb-00,621.47,621.95,622.67,616.29,-,-0.06%
21-Feb-00,621.83,617.99,621.83,612.31,-,0.51%
18-Feb-00,618.7,630.21,630.26,616.66,-,-1.83%
17-Feb-00,630.21,629.84,631.9,626.26,-,0.11%
16-Feb-00,629.52,630.7,630.7,622.22,-,-0.19%
15-Feb-00,630.7,633.02,633.64,623.32,-,-0.53%
14-Feb-00,634.09,637.3,638.21,629.86,-,-0.46%
11-Feb-00,637.03,640.63,642.77,632.1,-,-0.56%
10-Feb-00,640.63,620.06,640.63,620.06,-,3.44%
9-Feb-00,619.34,623.41,628.73,619.1,-,-0.03%
8-Feb-00,619.55,608.69,620.71,608.69,-,2.31%
7-Feb-00,605.56,599.13,605.56,596.65,-,1.07%
4-Feb-00,599.13,590.31,603.01,590.31,-,1.53%
3-Feb-00,590.11,577.07,590.43,577.07,-,2.33%
2-Feb-00,576.68,575.43,580.04,574.89,-,0.47%
1-Feb-00,574,565.56,574.02,565.56,-,1.36%
31-Jan-00,566.28,568.36,568.36,558.25,-,-0.43%
28-Jan-00,568.75,579.79,580.17,565.93,-,-2.04%
27-Jan-00,580.6,583.92,588.95,577.84,-,-0.22%
26-Jan-00,581.9,563.5,582.16,563.5,-,3.27%
25-Jan-00,563.5,568.17,570.42,561.14,-,-0.82%
24-Jan-00,568.17,570.12,575.13,565.96,-,-0.32%
21-Jan-00,570,578.83,578.83,567.72,-,-1.52%
20-Jan-00,578.77,581.75,583.1,572.67,-,-0.47%
19-Jan-00,581.52,577.9,588.39,577.9,-,0.63%
18-Jan-00,577.9,569.9,578.83,568.81,-,1.79%
17-Jan-00,567.74,568.96,570.93,561.03,-,0.29%
14-Jan-00,566.08,560.07,569.27,560.07,-,1.07%
13-Jan-00,560.07,520.92,568.97,520.52,-,7.98%
12-Jan-00,518.7,520.89,521.2,514.76,-,-0.42%
11-Jan-00,520.89,519.57,525.3,518.26,-,0.18%
10-Jan-00,519.97,522.94,526.45,517.7,-,-0.41%
7-Jan-00,522.12,528.47,533.07,521.33,-,-1.20%
6-Jan-00,528.47,533.21,533.67,525.81,-,-0.79%
5-Jan-00,532.68,522.58,533.9,516.9,-,1.86%
4-Jan-00,522.97,550.84,550.84,522.97,-,-5.23%
